"Dependentes","Estado.Civil","Idade","Conta.Poupanca","Conta.Salario","Cheque.Sem.Fundo","Conta.Conjunta","Valor.Emprestimo","Multa","Juros","Valor.Emprestimo.Atualizado","PAGO","ID"
2,2,3,2,1,2,1,2,1,1,1,1,1437772
1,4,2,2,1,1,1,2,1,1,1,1,1341544
1,4,2,2,1,1,1,2,3,2,2,1,1386616
2,2,3,2,1,1,1,2,1,1,1,1,1342126
2,8,3,2,1,1,1,2,3,2,2,1,1330828
2,2,3,2,1,1,1,2,2,2,1,1,1340986
2,2,2,2,1,1,1,3,2,3,3,1,1456612
1,2,3,2,1,1,1,3,3,3,3,1,46956016
2,2,2,2,1,2,1,3,1,2,2,1,1457920
2,2,2,2,1,1,1,2,1,1,1,1,1355554
2,2,2,2,1,1,1,3,2,3,3,1,1340665
2,2,3,2,1,1,1,2,2,1,1,1,1389982
2,2,2,2,1,2,1,2,1,1,2,1,1418710
2,2,3,2,1,1,1,3,2,3,3,1,1339120
1,2,1,2,1,2,1,3,2,2,2,1,1396009
1,4,3,2,1,1,1,3,2,3,3,1,1307938
1,2,2,2,1,1,1,2,3,1,2,1,1485040
2,2,3,2,1,1,1,2,3,3,3,1,1349047
2,2,1,2,1,1,1,2,3,2,2,1,16949835268
2,2,1,2,1,1,1,2,1,1,1,1,1498516
1,4,1,2,1,1,1,2,3,3,3,1,1375600
1,4,2,2,1,2,1,3,1,2,2,1,1369120
2,2,3,2,1,1,1,2,2,1,1,1,1351069
1,2,1,2,2,2,1,3,3,3,3,1,47010094
2,2,3,2,1,2,1,3,3,3,3,1,16803807268
1,2,2,2,1,1,1,2,2,2,2,1,46957654
2,2,1,2,1,2,2,2,1,1,1,1,1418746
1,3,2,1,1,1,1,3,2,3,3,1,1332550
2,2,2,2,1,1,1,3,1,2,2,1,1422556
1,8,1,1,1,1,1,2,1,1,1,1,1337998
1,2,3,2,1,2,1,3,3,3,3,1,1419388
1,2,1,2,1,2,1,2,1,1,1,1,1490029
2,2,1,2,1,1,1,3,1,2,2,1,1467514
2,2,2,2,1,1,1,2,1,2,2,1,1326184
1,4,2,2,1,1,1,2,1,2,2,1,1308088
1,2,2,2,1,2,1,2,1,1,1,1,1481815
1,2,1,2,1,2,1,2,3,2,2,1,16946295271
2,3,1,1,1,1,1,2,1,1,1,1,1474147
2,2,1,2,1,2,1,2,1,1,1,1,1501252
1,4,3,2,1,1,1,2,3,3,3,1,1354384
1,2,3,2,1,2,1,3,3,3,3,1,16816973668
2,2,2,2,1,1,1,3,2,2,3,1,1421626
1,8,1,2,1,1,1,2,2,1,1,1,1453270
2,2,3,2,1,1,1,2,1,1,1,1,1445572
1,2,3,2,1,2,1,3,2,2,2,1,1466122
1,4,1,2,1,1,1,2,3,2,2,1,1419769
1,4,2,2,1,2,1,3,1,2,2,1,1361413
1,4,3,2,1,1,1,3,3,3,3,1,46995193
1,4,2,2,1,1,1,2,3,3,3,1,1328356
2,2,1,2,1,1,1,2,1,1,1,1,1416478
2,2,1,2,1,1,1,3,2,2,3,1,1422394
1,2,3,2,1,2,1,2,1,1,1,1,1435975
1,4,3,2,1,1,1,3,3,3,3,1,46952569
1,4,2,2,1,1,1,3,1,2,2,1,1386613
1,8,2,1,1,1,1,2,2,1,1,1,1379104
2,2,3,2,1,1,1,2,2,2,2,1,1374505
2,2,3,2,1,1,1,2,3,2,2,1,16831092868
2,2,3,2,1,1,1,3,1,2,2,1,1419148
1,4,2,2,1,1,1,2,1,2,2,1,1315384
2,2,2,2,1,1,1,2,1,1,1,1,1508452
1,2,1,2,1,1,1,2,2,1,1,1,16967379268
2,2,2,2,1,1,1,2,2,2,1,1,1376938
1,2,2,2,1,1,1,2,1,2,2,1,1416451
1,2,2,2,1,2,1,2,3,2,2,1,16946247271
1,2,1,2,1,2,1,2,2,1,1,1,1504699
2,2,2,2,1,1,1,2,2,2,1,1,16806437680
2,2,1,2,1,2,1,2,1,2,2,1,1425814
2,3,3,1,1,1,1,2,3,2,2,1,1342417
1,2,2,2,1,1,1,2,2,1,2,1,1417351
1,8,3,2,1,2,1,2,1,1,1,1,1446556
1,8,2,1,1,1,1,2,2,2,2,1,16876438471
2,2,1,2,1,1,1,3,2,2,3,1,1496689
2,2,1,2,1,1,1,2,1,1,1,1,1475932
2,2,2,2,1,1,1,2,3,2,2,1,1390033
2,2,3,2,1,1,1,3,1,2,2,1,1457800
2,2,2,2,1,2,1,2,1,1,2,1,1422943
1,2,2,2,1,1,1,2,1,2,2,1,1315672
1,8,3,1,1,2,1,2,1,2,2,1,1502617
2,2,3,2,1,1,1,2,3,2,2,1,1422874
2,2,1,2,1,2,2,2,1,2,2,1,1433017
2,2,1,2,1,1,1,3,1,2,2,1,1472905
1,2,3,2,1,1,1,2,2,1,1,1,1418833
1,2,2,2,1,1,1,2,1,2,2,1,1374889
2,2,2,2,1,1,1,3,1,2,2,1,1380724
2,2,3,2,1,1,2,3,1,2,2,1,1335034
2,2,3,2,1,1,1,3,2,2,3,1,1471447
2,2,1,2,1,1,1,3,2,2,3,1,1474798
1,2,1,2,1,1,1,2,2,1,1,1,1436476
1,2,3,2,1,2,1,2,1,1,1,1,1447759
2,2,2,2,1,1,1,2,2,1,1,1,1485178
1,4,1,2,1,1,1,2,3,3,3,1,1390792
1,2,2,2,1,1,1,2,2,1,1,1,1409359
2,2,1,2,1,1,1,3,2,1,3,1,1511092
2,2,2,2,1,1,1,2,2,2,1,1,16831042474
1,4,2,1,1,1,1,3,3,3,3,1,46963198
2,2,2,2,1,2,1,2,1,1,1,1,1494280
2,2,1,2,1,1,1,2,1,1,1,1,1508413
1,4,1,2,1,1,1,3,2,3,3,1,1437760
1,2,2,2,1,1,1,3,2,3,3,1,1330492
1,8,2,1,1,1,1,3,2,3,3,1,1383157
2,2,3,2,1,1,1,2,1,2,2,1,1399897
2,2,3,2,1,1,1,2,3,2,2,1,1448287
2,8,3,1,1,1,1,2,2,1,1,1,16844638468
2,2,2,2,1,1,1,2,2,1,1,1,1453753
2,3,3,1,1,1,1,3,2,3,3,1,1348237
2,2,3,2,1,1,1,3,2,3,3,1,1387411
1,2,3,2,1,1,2,3,3,3,3,1,46976554
1,8,3,1,1,1,1,2,3,3,3,1,1314397
2,2,3,2,1,2,1,2,3,3,3,1,16845351280
2,2,3,2,1,2,1,3,1,2,2,1,1421995
2,2,2,2,1,1,1,2,1,1,1,1,1502893
2,2,2,2,1,2,1,3,1,1,2,1,1503772
1,2,2,2,1,2,1,2,1,1,1,1,1400212
2,2,3,2,1,1,1,3,2,3,3,1,1445872
2,2,1,2,1,1,1,3,2,2,2,1,1471228
1,2,3,2,1,2,1,2,2,2,2,1,46998922
2,2,3,2,1,1,1,3,3,3,3,1,16832386468
2,2,2,2,1,1,1,2,1,1,1,1,1482193
1,4,3,2,1,1,1,2,2,1,1,1,1360933
1,8,2,1,1,1,1,2,1,2,2,1,1312972
2,2,3,2,1,1,1,2,1,1,1,1,16823321671
1,2,3,2,1,1,2,2,2,2,2,1,1387588
2,3,2,1,1,1,1,2,1,2,2,1,1309879
1,8,1,2,2,1,1,2,2,2,2,1,1387348
1,2,3,2,1,1,1,3,3,3,3,1,16844732068
1,8,1,2,1,1,1,2,2,2,1,1,16870601674
2,2,2,2,1,1,1,2,1,1,1,1,1394092
1,2,2,2,1,2,1,3,2,3,3,1,1473070
2,2,3,2,1,1,1,2,3,3,2,1,21599729671
1,2,2,2,1,1,1,2,2,1,1,1,16886249671
1,2,3,2,1,1,1,2,1,1,1,1,16844196874
1,4,2,2,1,1,1,2,3,3,3,1,16805964871
2,2,2,2,1,1,1,2,1,1,1,1,16866934468
1,4,3,2,1,2,1,2,3,2,2,1,23989791268
1,2,3,2,1,1,1,3,1,2,2,1,1425391
2,2,3,2,1,1,1,3,3,3,3,1,21640971268
1,2,3,2,1,2,1,2,2,1,1,1,1437547
2,2,1,2,1,1,1,2,1,2,2,1,1386316
2,2,1,2,1,1,1,2,2,1,1,1,1417084
2,2,3,2,1,1,1,2,2,2,1,1,1372909
1,4,1,2,2,1,2,2,2,1,1,1,1396555
1,4,3,2,1,1,1,3,1,3,3,1,1314610
2,2,1,2,1,1,1,2,3,2,2,1,1457029
1,3,2,1,1,2,1,2,1,1,1,1,1454248
1,8,1,1,1,1,1,2,1,1,1,1,1400422
2,2,1,2,1,1,1,2,1,1,1,1,1471459
1,8,1,1,1,1,1,2,1,2,1,1,1385464
2,2,2,2,1,1,1,2,2,2,2,1,1368700
1,8,2,1,1,1,1,3,3,3,3,1,16806142468
1,2,1,2,1,1,1,2,1,2,1,1,1396912
2,2,2,2,1,1,1,3,2,3,3,1,1474960
2,2,2,2,1,1,1,3,1,1,2,1,1508500
1,4,2,2,1,1,1,3,2,3,3,1,1344433
1,4,2,2,1,1,1,2,2,1,1,1,1395556
2,2,2,2,1,1,1,2,3,3,3,1,1373191
2,2,1,2,1,2,1,2,1,1,1,1,1482907
2,2,2,2,1,1,1,2,2,1,1,1,16844052871
1,2,3,2,1,1,1,2,2,1,1,1,1334635
2,2,2,2,1,2,1,3,2,2,2,1,1470400
1,4,3,2,1,2,1,3,2,3,3,1,1394680
2,2,2,2,1,1,1,3,2,3,3,1,1394173
1,4,2,1,1,1,1,2,3,3,2,1,1370830
1,2,3,2,1,1,1,2,3,3,3,1,1371412
2,2,3,2,1,2,1,3,2,3,3,1,1442548
1,2,1,2,1,2,1,2,3,2,2,1,1440328
1,8,3,2,1,1,1,2,1,1,1,1,1408963
1,2,3,2,1,1,1,2,2,1,1,1,1486051
1,2,1,2,1,2,1,3,2,2,3,1,1507003
1,2,3,2,1,1,1,2,1,2,1,1,1319239
2,2,3,2,1,2,1,3,3,3,3,1,16819517668
1,2,1,2,1,1,1,2,3,3,3,1,1421440
1,2,1,2,1,1,1,2,2,1,2,1,1511110
2,2,3,2,1,1,1,3,2,3,3,1,1381909
1,4,1,2,1,1,1,2,2,1,1,1,1390732
2,4,3,2,1,1,1,2,2,2,2,1,1371757
1,8,2,2,1,1,1,2,3,2,2,1,1326862
1,4,2,2,1,1,1,2,1,2,2,1,1365589
2,2,2,2,1,2,1,2,1,2,2,1,1396393
2,2,3,2,1,2,1,2,2,1,1,1,1461223
1,8,2,1,1,1,1,2,1,1,1,1,1338940
1,8,1,1,1,1,1,2,1,1,1,1,1446628
2,2,1,2,1,1,1,2,3,1,2,1,1426216
1,8,3,1,1,2,1,2,2,2,1,1,1381474
2,2,3,2,1,1,1,2,1,1,1,1,1402300
2,2,3,2,1,1,1,2,3,3,3,1,1335463
1,2,2,2,1,1,2,2,1,1,1,1,1372333
2,8,2,2,1,1,1,2,2,2,1,1,1390843
2,2,2,2,1,1,1,3,1,2,2,1,1397419
1,2,1,2,1,1,1,3,3,3,3,1,1395343
2,2,1,2,1,1,1,3,2,2,2,1,1414237
2,2,3,2,1,1,2,3,2,3,3,1,1385182
2,2,1,2,1,1,1,2,1,2,2,1,1384222
1,8,2,1,1,1,1,3,1,2,2,1,1417741
1,2,2,2,1,2,1,2,2,1,2,1,1433398
1,2,2,2,1,1,1,3,2,3,3,1,1383034
2,2,2,2,1,2,1,2,2,1,1,1,16850350468
1,8,3,2,1,1,1,2,2,2,2,1,21637863268
1,8,3,1,1,1,1,2,2,1,1,1,1328320
1,4,3,2,1,1,1,2,3,3,3,1,1363624
2,2,2,2,1,1,2,3,1,2,2,1,1434664
2,11,3,2,1,1,1,3,3,2,2,1,1468537
1,4,2,2,1,1,1,2,3,3,3,1,1383007
1,2,1,2,1,2,1,2,1,1,1,1,1455064
2,2,2,2,1,1,1,3,2,3,3,1,1384513
2,2,2,2,1,1,1,2,1,1,1,1,1337956
2,2,3,2,1,1,1,2,1,2,2,1,1396477
1,8,3,1,1,1,1,3,1,2,2,1,1381390
2,2,1,2,1,2,1,2,1,1,1,1,1502155
2,2,1,2,1,1,1,3,1,2,2,1,1462432
1,8,3,1,1,1,1,3,2,3,3,1,1367896
1,2,1,2,1,2,1,3,1,1,2,1,1479208
2,2,3,2,1,1,1,2,1,2,2,1,1347607
1,2,3,2,1,1,1,2,3,2,2,1,1393744
1,2,3,2,1,2,2,2,2,1,1,1,1480099
1,8,3,1,1,1,1,2,3,3,2,1,1320652
1,2,3,2,1,1,1,2,3,3,3,1,1372390
2,2,3,2,1,1,1,2,3,3,3,1,1350112
1,2,2,2,1,2,2,3,2,3,3,1,1371628
2,2,2,2,1,2,1,2,1,2,2,1,1362670
1,2,3,2,1,1,1,2,1,2,2,1,1385203
2,2,1,2,1,1,1,2,1,1,1,1,1469392
1,4,2,2,1,1,1,2,1,2,2,1,1382602
1,3,2,2,1,1,1,2,2,1,1,1,1389976
2,2,1,2,1,1,1,3,2,2,2,1,1418788
2,2,2,2,1,1,1,2,1,1,1,1,1399900
1,2,1,2,1,2,1,2,3,3,3,1,1470904
2,2,1,2,1,1,1,2,1,1,1,1,1513648
1,8,2,1,1,2,1,2,1,2,2,1,1460602
1,4,3,2,1,2,1,2,2,2,1,1,16801239271
2,2,3,2,1,1,1,2,2,2,1,1,1364821
1,2,3,2,1,2,1,2,3,3,3,1,16844460886
1,2,2,2,1,1,1,2,3,3,2,1,16805415268
1,4,2,2,1,1,1,2,3,2,2,1,1389220
1,8,1,1,1,1,1,3,2,2,2,1,1412821
1,2,1,2,1,1,1,2,1,2,2,1,1416721
2,2,3,2,1,1,1,3,1,2,2,1,1393075
1,2,2,2,1,2,1,2,1,1,1,1,1406305
2,2,2,2,1,2,1,2,1,2,2,1,1416304
1,8,1,1,1,2,1,2,1,1,1,1,1401442
1,8,1,1,1,2,1,3,2,3,3,1,1396132
2,2,1,2,1,1,1,2,1,1,1,1,1423852
2,2,3,2,1,2,1,2,2,1,1,1,1404169
1,8,2,1,1,2,1,3,3,3,3,1,1448080
1,4,2,2,1,1,1,3,1,2,2,1,1388317
1,4,2,2,1,1,1,3,2,3,3,1,1341727
2,2,2,2,1,1,1,2,1,1,1,1,1338121
1,8,2,1,1,2,1,3,3,3,3,1,16943698468
2,2,2,2,1,2,1,2,2,1,1,1,1433116
1,3,3,1,1,1,1,3,2,2,2,1,1396855
1,2,3,2,1,2,1,3,3,3,2,1,1487053
2,2,2,2,1,1,1,2,1,1,2,1,1470571
1,4,3,2,1,1,1,2,3,3,3,1,16804654474
1,3,1,1,1,1,1,2,1,1,1,1,1406380
2,2,3,2,1,1,1,2,1,2,2,1,1347751
1,3,2,1,1,1,1,2,1,2,1,1,1343773
1,4,3,2,1,1,1,2,1,1,1,1,1328476
2,2,3,2,1,1,1,3,2,2,2,1,1396213
1,4,2,2,1,1,1,2,2,2,1,1,1359232
1,4,2,2,1,2,1,3,2,3,3,1,1386076
1,2,3,2,1,2,1,2,2,2,2,1,21642454480
1,2,1,2,1,2,1,3,1,2,2,1,1419685
1,2,1,2,1,2,1,2,1,2,2,1,1488964
2,2,2,2,1,1,1,3,3,3,3,1,1456183
2,2,3,2,1,1,1,3,1,1,2,1,1470964
1,2,3,2,1,2,1,3,3,3,3,1,47002345
2,3,2,2,1,1,1,3,1,2,2,1,1390783
1,8,3,1,1,1,1,2,2,1,1,1,21616961668
2,2,1,2,1,2,1,3,3,3,3,1,1462696
1,2,2,2,1,1,1,2,2,1,1,1,1400041
2,2,3,2,1,1,1,2,1,1,1,1,16846457668
1,8,2,1,1,1,1,2,1,2,2,1,1305820
1,4,2,2,1,1,1,2,1,2,1,1,1381714
2,2,3,2,1,2,1,3,3,3,3,1,1441396
2,2,1,2,1,1,1,3,1,2,2,1,1443415
1,2,2,2,1,1,1,2,2,1,1,1,1387741
1,8,3,1,1,2,1,2,3,3,3,1,1382392
1,2,2,2,1,2,1,3,3,3,3,1,47011060
1,8,2,1,1,1,1,2,3,3,3,1,16813313668
2,2,2,2,1,2,1,3,2,3,3,1,1433473
1,4,3,1,1,1,1,2,2,1,1,1,1411987
1,2,3,2,1,2,1,2,3,3,3,1,1427506
2,2,2,2,1,2,1,2,2,2,2,1,1375132
1,2,1,2,1,1,1,2,3,2,3,1,1421491
1,8,1,1,1,1,1,3,2,3,3,1,1386190
2,2,3,2,1,1,1,3,1,2,2,1,1456981
1,8,2,1,1,1,1,2,2,2,2,1,16922684068
1,2,2,2,2,1,2,2,3,3,3,1,1373578
1,8,3,1,1,1,1,2,1,1,1,1,1330771
1,2,2,2,1,1,1,2,3,2,2,1,21601385671
1,4,3,2,1,1,1,2,3,3,3,1,1305535
1,4,3,2,1,1,1,3,3,3,3,1,47009221
2,2,3,2,1,1,1,2,1,1,1,1,1431286
2,2,2,2,1,1,1,2,2,2,1,1,1332412
1,4,3,2,1,1,1,2,2,1,1,1,16850208868
1,2,2,2,1,2,1,3,3,3,3,1,46994098
1,4,2,1,1,1,1,2,2,1,1,1,1398340
2,2,2,2,1,1,1,2,2,1,1,1,1335010
2,2,3,2,1,1,1,2,1,2,1,1,1391650
2,2,3,2,1,1,1,2,3,3,3,1,16833248071
1,4,2,2,1,1,1,2,3,2,2,1,1382242
2,4,1,2,1,2,1,2,2,1,1,1,1428622
2,2,3,2,1,1,1,2,3,3,3,1,16804395268
1,8,1,1,1,1,1,2,1,1,1,1,16805693671
2,2,1,2,1,2,1,3,2,3,3,1,1397536
2,2,2,2,1,2,1,3,3,3,3,1,1394899
1,4,2,2,1,1,1,3,2,3,3,1,1369996
1,2,2,2,1,2,1,2,2,2,1,1,21647436868
1,2,2,2,1,1,2,2,2,1,1,1,1407955
1,2,1,2,1,2,1,2,1,1,1,1,1476544
1,2,2,2,1,1,1,2,1,1,2,1,1468084
2,2,2,2,1,1,1,2,2,2,2,1,1370956
1,4,2,2,1,1,1,2,2,2,1,1,16867356868
2,2,3,2,1,1,1,2,3,2,2,1,1349497
2,2,2,2,1,2,1,2,2,1,1,1,1401268
1,2,1,2,1,2,2,2,1,1,2,1,1488064
1,3,1,1,1,1,1,2,1,1,1,1,1407076
1,4,2,2,1,1,1,2,2,2,1,1,16806296077
1,2,3,2,1,2,1,3,2,3,3,1,1391254
1,4,2,2,1,1,1,2,3,2,2,1,1422604
1,8,3,2,1,1,1,2,1,2,1,1,1322620
2,2,3,2,1,1,1,2,3,2,2,1,1377724
1,4,3,2,1,1,1,2,1,2,2,1,1369552
1,8,1,1,1,1,1,2,2,1,1,1,1444420
2,2,1,2,1,1,1,2,3,1,2,1,1472698
2,2,2,2,1,1,1,2,1,1,1,1,1488472
2,2,2,2,1,1,1,3,3,3,3,1,1457821
1,2,3,2,1,1,1,3,3,3,3,1,46953364
2,2,3,2,1,1,1,2,3,2,2,1,1389214
1,8,1,1,1,1,1,2,2,1,1,1,1344574
1,2,1,2,1,2,1,2,3,2,2,1,1439509
1,4,3,2,1,1,1,3,1,2,2,1,1383280
2,4,1,2,1,1,1,2,1,1,1,1,1466809
1,2,1,2,1,2,1,2,1,1,1,1,1508254
2,2,2,2,1,1,1,2,1,1,1,1,1437427
2,2,2,2,1,1,1,2,2,2,2,1,1361233
1,4,1,2,1,1,1,3,2,2,3,1,1423750
1,4,2,2,1,1,1,3,3,3,3,1,1311982
2,2,2,2,1,2,1,2,1,1,1,1,1471396
2,2,1,2,1,1,1,2,1,2,2,1,1424575
1,8,3,1,1,2,1,2,3,2,2,1,16919304871
1,2,3,2,1,1,1,3,2,2,3,1,1418200
1,4,2,2,1,1,1,2,1,2,2,1,1385104
1,2,2,2,1,1,1,2,2,1,1,1,1438618
1,8,1,1,1,1,1,3,1,2,2,1,1398817
2,2,3,2,1,1,1,2,1,2,2,1,1373791
2,2,2,2,1,1,2,3,1,2,2,1,1424473
1,2,3,2,1,2,1,3,3,3,3,1,46952284
2,2,2,2,1,1,1,2,2,1,1,1,1417120
2,2,2,2,1,1,1,2,1,1,1,1,1506862
2,2,1,2,1,1,1,2,1,1,1,1,1349377
2,2,2,2,1,1,1,2,2,2,2,1,1317916
1,4,1,2,1,1,1,2,1,2,2,1,1383040
1,2,3,1,1,1,1,3,2,2,2,1,46965169
2,2,1,2,1,1,1,2,1,1,1,1,1424737
1,4,2,2,1,2,1,3,2,3,3,1,1337440
1,8,2,1,1,1,1,2,1,2,2,1,1342498
1,4,2,2,1,1,1,2,1,1,1,1,1322149
2,4,3,2,1,1,1,2,1,1,1,1,1407160
1,2,3,2,1,1,1,2,2,1,1,1,1379233
2,2,2,2,1,1,1,2,3,3,3,1,16845399268
2,2,3,2,1,2,1,3,2,2,2,1,1421260
1,4,2,1,1,1,1,2,3,3,3,1,1355200
2,4,3,2,1,2,1,2,1,1,1,1,1467364
1,2,3,2,1,1,1,2,3,3,3,1,16865182471
2,2,2,2,1,1,1,2,1,1,2,1,1468201
1,8,2,2,1,1,1,2,3,3,3,1,1298839
1,8,2,1,1,1,1,3,1,2,2,1,1442692
1,8,3,1,1,2,1,2,1,2,2,1,1323214
2,2,2,2,1,1,1,2,1,1,1,1,1341412
2,2,2,2,1,1,1,3,2,2,3,1,1473622
1,4,2,2,1,2,1,2,3,3,2,1,1371259
1,4,2,2,1,1,1,2,1,2,2,1,1388761
2,2,2,2,1,1,1,3,3,3,3,1,1438060
2,2,3,2,1,1,1,2,2,1,1,1,1458946
2,2,1,2,1,1,1,3,2,3,3,1,1441729
2,2,2,2,1,2,1,2,3,3,3,1,1406344
1,8,3,2,1,1,1,2,3,2,2,1,1381246
2,2,2,2,1,2,1,3,3,3,3,1,1449814
1,4,3,2,1,1,1,2,1,2,2,1,1336744
1,4,3,2,1,1,1,2,3,2,2,1,1387960
1,8,2,2,1,1,1,3,1,2,2,1,1412620
2,2,3,2,1,1,1,2,1,1,1,1,16831013677
1,2,1,2,1,1,1,2,1,1,1,1,1472041
2,4,3,2,1,1,1,2,3,2,2,1,16883028868
1,2,1,2,1,2,1,2,2,1,1,1,1437871
2,2,2,2,1,1,1,2,1,1,1,1,1443091
2,2,2,2,1,1,1,2,1,1,1,1,1442836
1,4,2,2,1,2,1,2,1,1,1,1,1404532
1,4,1,2,1,1,1,2,2,1,1,1,1418983
2,2,3,2,1,2,1,3,1,2,2,1,1447111
1,2,2,2,1,1,1,3,3,3,3,1,46996651
2,2,2,2,1,1,1,2,1,1,1,1,1374640
1,2,3,2,1,1,1,2,1,1,1,1,1486867
1,8,3,1,1,1,1,2,1,1,1,1,1309999
1,2,3,2,1,1,1,2,3,2,3,1,1480147
2,2,3,2,1,2,1,2,1,2,2,1,1383778
2,2,1,2,1,1,1,2,1,1,1,1,1508446
2,2,2,2,1,2,1,3,2,2,2,1,1488505
2,2,3,2,1,1,1,2,1,2,2,1,1333759
2,2,1,2,1,1,1,3,2,1,2,1,1511083
2,4,2,2,1,2,1,2,3,2,2,1,1371028
2,2,3,2,1,1,1,2,2,1,1,1,1309897
2,2,2,2,1,1,1,2,2,1,1,1,1436416
1,8,2,1,1,1,1,2,3,2,2,1,1378885
1,4,2,2,1,1,1,2,1,1,1,1,1371910
1,4,2,2,1,2,1,3,3,3,3,1,1415464
1,8,2,1,1,2,1,2,2,2,2,1,1369744
1,2,2,2,1,1,1,2,3,3,2,1,16846649671
1,2,2,2,1,1,1,2,2,1,1,1,1486300
1,2,1,2,1,1,1,2,1,1,2,1,1471138
1,8,1,1,1,1,1,2,1,2,2,1,1358053
1,2,2,2,1,1,1,2,1,1,1,1,1413916
1,8,3,2,1,1,1,2,2,1,1,1,16876774471
2,2,3,2,1,1,1,3,3,3,3,1,46995124
1,4,2,2,1,1,1,2,1,2,2,1,1314679
2,2,2,2,1,2,1,2,2,1,1,1,1431172
1,4,2,2,1,1,1,3,2,2,2,1,1421308
1,3,2,1,1,1,1,3,2,3,3,1,1383643
1,8,3,1,1,1,1,2,1,1,1,1,1394254
2,2,2,2,1,2,1,3,2,2,2,1,1461799
1,2,2,2,1,2,1,2,2,1,1,1,1478932
2,2,3,2,1,2,1,2,1,1,1,1,1438483
1,8,3,1,1,1,1,2,1,1,1,1,1400533
2,2,3,2,1,2,1,2,1,2,2,1,1485994
1,3,3,1,2,1,1,2,2,2,1,1,1332547
2,2,2,2,1,1,1,2,1,1,1,1,1397308
1,2,2,2,1,1,1,3,1,2,2,1,1381213
1,4,1,2,2,2,1,2,3,2,2,1,1373746
2,2,2,2,1,1,1,3,1,2,2,1,1473064
1,4,2,2,1,1,1,2,1,2,1,1,1319338
1,4,3,2,1,1,1,2,3,3,2,1,1335424
2,2,2,2,1,1,1,3,1,2,2,1,1397026
2,2,2,2,1,1,1,3,3,3,3,1,16948596868
2,2,2,2,1,1,1,3,1,1,2,1,1510339
2,3,1,2,1,2,1,3,2,2,2,1,1416676
1,4,3,2,1,1,1,3,1,2,2,1,1382572
1,2,2,2,1,1,1,3,2,2,2,1,1475410
2,2,1,2,1,1,1,2,1,1,1,1,1506211
1,4,1,2,1,2,1,3,1,2,2,1,1397908
1,8,1,2,1,1,1,2,1,1,1,1,1410742
1,8,1,1,1,1,1,2,1,1,1,1,47018968
1,8,3,1,1,1,1,2,2,2,2,1,1322386
2,2,3,2,1,2,1,3,2,3,3,1,1349962
1,4,3,2,1,1,1,2,2,2,2,1,16820909671
1,2,1,2,1,1,1,2,2,1,1,1,1446901
1,2,2,1,1,2,1,2,1,1,1,1,1430626
2,2,1,2,1,1,1,2,1,1,2,1,1508614
1,8,1,1,1,1,1,2,1,2,1,1,1440421
1,4,3,2,1,1,1,2,2,2,1,1,1379725
2,2,3,2,1,1,1,2,3,3,3,1,1349836
2,2,2,2,1,1,2,2,2,2,1,1,1331539
2,2,3,2,1,2,1,3,1,1,2,1,1469359
2,2,3,2,1,1,1,2,2,1,1,1,1412380
2,2,3,2,1,2,1,2,1,1,1,1,1436626
2,2,1,2,1,1,1,3,2,1,2,1,1493314
2,2,2,2,1,2,1,2,1,1,1,1,1490404
2,4,1,2,1,1,1,2,1,2,2,1,1416619
1,2,3,2,1,1,1,2,1,1,1,1,1492081
1,2,3,2,1,1,2,2,3,3,2,1,16841084068
1,4,2,2,1,1,1,2,2,1,1,1,1341613
1,11,3,2,1,1,1,2,1,2,1,1,1305838
2,2,1,2,1,1,1,2,2,1,1,1,1401958
1,2,1,2,1,1,1,2,1,2,2,1,1385554
1,4,2,2,1,1,1,2,2,1,1,1,1368019
1,2,1,2,1,2,1,2,1,1,1,1,1486561
1,2,1,2,1,2,1,2,1,1,1,1,1485622
2,2,3,2,1,1,1,2,2,2,2,1,16824845674
1,2,3,2,1,1,1,2,1,2,2,1,1384228
2,3,2,2,1,1,1,2,1,1,2,1,1467139
1,4,2,2,1,1,1,2,1,1,1,1,16805424877
1,8,1,1,1,1,1,2,3,2,2,1,1420468
1,2,2,2,1,2,1,3,1,2,2,1,1401625
2,2,3,2,1,1,1,3,3,3,3,1,1440577
1,4,1,2,1,1,1,2,1,2,2,1,1413739
2,4,1,2,1,1,1,2,2,1,1,1,1470121
2,2,1,2,1,1,1,3,2,2,2,1,1503667
2,2,1,2,1,1,1,3,1,3,2,1,1376548
1,8,3,2,1,1,1,3,3,3,3,1,21633994468
2,2,3,2,1,2,1,2,1,1,1,1,1487905
1,2,3,2,2,2,2,3,2,3,3,1,1352806
1,8,2,1,1,1,1,2,2,1,2,1,1418254
1,8,1,1,1,1,1,2,2,2,1,1,1342558
1,2,3,2,1,1,1,2,1,1,1,1,1473502
1,2,2,2,1,2,1,2,1,1,1,1,1479556
1,2,1,2,1,2,1,3,3,3,3,1,47014111
2,4,2,2,1,2,1,2,1,2,2,1,1304566
1,2,2,2,1,1,1,2,3,2,2,1,1399864
1,2,3,2,2,2,2,3,2,3,3,1,1298836
1,2,2,2,1,2,1,3,3,3,3,1,47006188
1,8,3,1,1,1,1,3,2,3,3,1,1370041
1,3,2,1,1,1,1,3,3,3,3,1,16807752868
2,2,3,2,1,1,1,2,2,1,1,1,1477897
2,2,3,2,1,1,1,3,2,3,3,1,1320016
1,8,2,1,1,1,1,2,1,1,1,1,1395070
